Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","584","Îles Marshall","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","212.701248","X","Chiffre de source externe",""
"MK","Indicateurs macro","584","Îles Marshall","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","4571.369426","X","Chiffre de source externe",""
"MK","Indicateurs macro","090","Îles Salomon","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1469.790453","X","Chiffre de source externe",""
"MK","Indicateurs macro","090","Îles Salomon","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2143.578161","X","Chiffre de source externe",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1022.365","X","Chiffre de source externe",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","25615.158158","X","Chiffre de source externe",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1309.7","X","Chiffre de source externe",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","40053.212636","X","Chiffre de source externe",""
"MK","Indicateurs macro","356","Inde","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2624329.038245","X","Chiffre de source externe",""
"MK","Indicateurs macro","356","Inde","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1930.13993","X","Chiffre de source externe",""
"MK","Indicateurs macro","360","Indonésie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1015618.744168","X","Chiffre de source externe",""
"MK","Indicateurs macro","360","Indonésie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3798.883262","X","Chiffre de source externe",""
"MK","Indicateurs macro","364","Iran (République islamique d')","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","503710.010469","X","Chiffre de source externe",""
"MK","Indicateurs macro","364","Iran (République islamique d')","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","5924.135484","X","Chiffre de source externe",""
"MK","Indicateurs macro","368","Iraq","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","187217.652027","X","Chiffre de source externe",""
"MK","Indicateurs macro","368","Iraq","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","4759.284379","X","Chiffre de source externe",""
"MK","Indicateurs macro","372","Irlande","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","348532.394024","X","Chiffre de source externe",""
"MK","Indicateurs macro","372","Irlande","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","72456.033103","X","Chiffre de source externe",""
"MK","Indicateurs macro","352","Islande","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","24728.285177","X","Chiffre de source externe",""
"MK","Indicateurs macro","352","Islande","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","71982.584355","X","Chiffre de source externe",""
"MK","Indicateurs macro","376","Israël","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","358459.096893","X","Chiffre de source externe",""
"MK","Indicateurs macro","376","Israël","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","42868.670254","X","Chiffre de source externe",""
"MK","Indicateurs macro","380","Italie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1970720.904585","X","Chiffre de source externe",""
"MK","Indicateurs macro","380","Italie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","32633.060561","X","Chiffre de source externe",""
"MK","Indicateurs macro","388","Jamaïque","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","14808.985267","X","Chiffre de source externe",""
"MK","Indicateurs macro","388","Jamaïque","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","5259.314309","X","Chiffre de source externe",""
"MK","Indicateurs macro","392","Japon","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","4930837.369151","X","Chiffre de source externe",""
"MK","Indicateurs macro","392","Japon","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","38805.724621","X","Chiffre de source externe",""
"MK","Indicateurs macro","400","Jordanie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","41608.450704","X","Chiffre de source externe",""
"MK","Indicateurs macro","400","Jordanie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","4065.617733","X","Chiffre de source externe",""
"MK","Indicateurs macro","398","Kazakhstan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","166805.788967","X","Chiffre de source externe",""
"MK","Indicateurs macro","398","Kazakhstan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","8943.084175","X","Chiffre de source externe",""
"MK","Indicateurs macro","404","Kenya","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","82036.511259","X","Chiffre de source externe",""
"MK","Indicateurs macro","404","Kenya","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1667.484497","X","Chiffre de source externe",""
"MK","Indicateurs macro","417","Kirghizistan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","7960.704639","X","Chiffre de source externe",""
"MK","Indicateurs macro","417","Kirghizistan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1279.82529","X","Chiffre de source externe",""
"MK","Indicateurs macro","296","Kiribati","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","222.875712","X","Chiffre de source externe",""
"MK","Indicateurs macro","296","Kiribati","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1853.058726","X","Chiffre de source externe",""
"MK","Indicateurs macro","414","Koweït","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","120687.635293","X","Chiffre de source externe",""
"MK","Indicateurs macro","414","Koweït","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","29048.568018","X","Chiffre de source externe",""
"MK","Indicateurs macro","426","Lesotho","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2306.741605","X","Chiffre de source externe",""
"MK","Indicateurs macro","426","Lesotho","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1069.366454","X","Chiffre de source externe",""
"MK","Indicateurs macro","428","Lettonie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","29391.059767","X","Chiffre de source externe",""
"MK","Indicateurs macro","428","Lettonie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","15129.800549","X","Chiffre de source externe",""
"MK","Indicateurs macro","422","Liban","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","53030.418664","X","Chiffre de source externe",""
"MK","Indicateurs macro","422","Liban","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","8608.655318","X","Chiffre de source externe",""
"MK","Indicateurs macro","430","Libéria","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","3204.391857","X","Chiffre de source externe",""
"MK","Indicateurs macro","430","Libéria","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","660.845896","X","Chiffre de source externe",""
"MK","Indicateurs macro","434","Libye","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","67157.45166","X","Chiffre de source externe",""
"MK","Indicateurs macro","434","Libye","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","9965.833029","X","Chiffre de source externe",""
"MK","Indicateurs macro","438","Liechtenstein","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","6474.31091","X","Chiffre de source externe",""
"MK","Indicateurs macro","438","Liechtenstein","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","171049.547813","X","Chiffre de source externe",""
"MK","Indicateurs macro","440","Lituanie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","47756.764508","X","Chiffre de source externe",""
"MK","Indicateurs macro","440","Lituanie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","16879.282337","X","Chiffre de source externe",""
"MK","Indicateurs macro","442","Luxembourg","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","65712.180343","X","Chiffre de source externe",""
"MK","Indicateurs macro","442","Luxembourg","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","110163.748667","X","Chiffre de source externe",""
"MK","Indicateurs macro","807","Macédoine du Nord","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","11307.06119","X","Chiffre de source externe",""
"MK","Indicateurs macro","807","Macédoine du Nord","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","5825.743956","X","Chiffre de source externe",""
"MK","Indicateurs macro","450","Madagascar","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","13176.313594","X","Chiffre de source externe",""
"MK","Indicateurs macro","450","Madagascar","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","491.866858","X","Chiffre de source externe",""
"MK","Indicateurs macro","458","Malaisie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","319109.142308","X","Chiffre de source externe",""
"MK","Indicateurs macro","458","Malaisie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","9862.549402","X","Chiffre de source externe",""
"MK","Indicateurs macro","454","Malawi","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","8943.543794","X","Chiffre de source externe",""
"MK","Indicateurs macro","454","Malawi","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","495.769683","X","Chiffre de source externe",""
"MK","Indicateurs macro","462","Maldives","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","4816.426413","X","Chiffre de source externe",""
"MK","Indicateurs macro","462","Maldives","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","10509.629147","X","Chiffre de source externe",""
"MK","Indicateurs macro","466","Mali","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","15365.713059","X","Chiffre de source externe",""
"MK","Indicateurs macro","466","Mali","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","775.536512","X","Chiffre de source externe",""
"MK","Indicateurs macro","470","Malte","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","14161.344324","X","Chiffre de source externe",""
"MK","Indicateurs macro","470","Malte","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","30265.588074","X","Chiffre de source externe",""
"MK","Indicateurs macro","504","Maroc","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","118540.574728","X","Chiffre de source externe",""
"MK","Indicateurs macro","504","Maroc","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3344.221176","X","Chiffre de source externe",""
"MK","Indicateurs macro","480","Maurice","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","13713.505998","X","Chiffre de source externe",""
"MK","Indicateurs macro","480","Maurice","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","10625.229824","X","Chiffre de source externe",""
"MK","Indicateurs macro","478","Mauritanie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","6800.135962","X","Chiffre de source externe",""
"MK","Indicateurs macro","478","Mauritanie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1615.00422","X","Chiffre de source externe",""
"MK","Indicateurs macro","484","Mexique","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1190721.496877","X","Chiffre de source externe",""
"MK","Indicateurs macro","484","Mexique","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","9649.278299","X","Chiffre de source externe",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","359","X","Chiffre de source externe",""
"MK","Indicateurs macro","583","Micronésie (États fédérés de)","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3279.092815","X","Chiffre de source externe",""
"MK","Indicateurs macro","492","Monaco","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","6430.258225","X","Chiffre de source externe",""
"MK","Indicateurs macro","492","Monaco","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","170663.470051","X","Chiffre de source externe",""
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","11480.843409","X","Chiffre de source externe",""
"MK","Indicateurs macro","496","Mongolie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3698.291634","X","Chiffre de source externe",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","4856.602179","X","Chiffre de source externe",""
"MK","Indicateurs macro","499","Monténégro","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","7831.795597","X","Chiffre de source externe",""
"MK","Indicateurs macro","500","Montserrat","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","59.666667","X","Chiffre de source externe",""
"MK","Indicateurs macro","500","Montserrat","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","12963.968858","X","Chiffre de source externe",""
"MK","Indicateurs macro","508","Mozambique","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","13264.640664","X","Chiffre de source externe",""
"MK","Indicateurs macro","508","Mozambique","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","470.938555","X","Chiffre de source externe",""
"MK","Indicateurs macro","104","Myanmar","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","64500.994404","X","Chiffre de source externe",""
"MK","Indicateurs macro","104","Myanmar","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1242.914953","X","Chiffre de source externe",""
"MK","Indicateurs macro","516","Namibie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","12887.501268","X","Chiffre de source externe",""
"MK","Indicateurs macro","516","Namibie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","5140.908249","X","Chiffre de source externe",""
"MK","Indicateurs macro","520","Nauru","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","128.477571","X","Chiffre de source externe",""
"MK","Indicateurs macro","520","Nauru","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","11345.59967","X","Chiffre de source externe",""
"MK","Indicateurs macro","524","Népal","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","29443.014953","X","Chiffre de source externe",""
"MK","Indicateurs macro","524","Népal","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1051.113626","X","Chiffre de source externe",""
"MK","Indicateurs macro","558","Nicaragua","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","13785.892849","X","Chiffre de source externe",""
"MK","Indicateurs macro","558","Nicaragua","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2182.613612","X","Chiffre de source externe",""
"MK","Indicateurs macro","562","Niger","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","11185.105961","X","Chiffre de source externe",""
"MK","Indicateurs macro","562","Niger","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","521.804198","X","Chiffre de source externe",""
"MK","Indicateurs macro","566","Nigéria","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","375744.658045","X","Chiffre de source externe",""
"MK","Indicateurs macro","566","Nigéria","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1876.334918","X","Chiffre de source externe",""
"MK","Indicateurs macro","578","Norvège","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","401745.275035","X","Chiffre de source externe",""
"MK","Indicateurs macro","578","Norvège","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","76134.226179","X","Chiffre de source externe",""
"MK","Indicateurs macro","540","Nouvelle-Calédonie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","9173.26293","X","Chiffre de source externe",""
"MK","Indicateurs macro","540","Nouvelle-Calédonie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","32351.939121","X","Chiffre de source externe",""
"MK","Indicateurs macro","554","Nouvelle-Zélande","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","206567.627258","X","Chiffre de source externe",""
"MK","Indicateurs macro","554","Nouvelle-Zélande","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","42920.900291","X","Chiffre de source externe",""
"MK","Indicateurs macro","512","Oman","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","80856.575503","X","Chiffre de source externe",""
"MK","Indicateurs macro","512","Oman","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","17820.037438","X","Chiffre de source externe",""
"MK","Indicateurs macro","800","Ouganda","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","31593.34937","X","Chiffre de source externe",""
"MK","Indicateurs macro","800","Ouganda","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","786.346523","X","Chiffre de source externe",""
"MK","Indicateurs macro","860","Ouzbékistan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","62081.322741","X","Chiffre de source externe",""
"MK","Indicateurs macro","860","Ouzbékistan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1951.066232","X","Chiffre de source externe",""
"MK","Indicateurs macro","586","Pakistan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","337136.829493","X","Chiffre de source externe",""
"MK","Indicateurs macro","586","Pakistan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1509.969269","X","Chiffre de source externe",""
"MK","Indicateurs macro","585","Palaos","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","285.623531","X","Chiffre de source externe",""
"MK","Indicateurs macro","585","Palaos","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","16035.455367","X","Chiffre de source externe",""
"MK","Indicateurs macro","275","Palestine","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","16128","X","Chiffre de source externe",""
"MK","Indicateurs macro","275","Palestine","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3400.564125","X","Chiffre de source externe",""
"MK","Indicateurs macro","591","Panama","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","64258.858362","X","Chiffre de source externe",""
"MK","Indicateurs macro","591","Panama","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","15677.836538","X","Chiffre de source externe",""
"MK","Indicateurs macro","598","Papouasie-Nouvelle-Guinée","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","22742.696403","X","Chiffre de source externe",""
"MK","Indicateurs macro","598","Papouasie-Nouvelle-Guinée","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2477.765012","X","Chiffre de source externe",""
"MK","Indicateurs macro","600","Paraguay","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","38997.129809","X","Chiffre de source externe",""
"MK","Indicateurs macro","600","Paraguay","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","6152.266683","X","Chiffre de source externe",""
"MK","Indicateurs macro","528","Pays-Bas (Royaume des)","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","848233.537846","X","Chiffre de source externe",""
"MK","Indicateurs macro","528","Pays-Bas (Royaume des)","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","48987.318079","X","Chiffre de source externe",""
"MK","Indicateurs macro","604","Pérou","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","211007.952316","X","Chiffre de source externe",""
"MK","Indicateurs macro","604","Pérou","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","6736.166031","X","Chiffre de source externe",""
"MK","Indicateurs macro","608","Philippines","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","328480.738148","X","Chiffre de source externe",""
"MK","Indicateurs macro","608","Philippines","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3038.121248","X","Chiffre de source externe",""
"MK","Indicateurs macro","616","Pologne","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","528356.676663","X","Chiffre de source externe",""
"MK","Indicateurs macro","616","Pologne","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","13811.456015","X","Chiffre de source externe",""
"MK","Indicateurs macro","258","Polynésie française","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","5833.352684","X","Chiffre de source externe",""
"MK","Indicateurs macro","258","Polynésie française","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","20826.968399","X","Chiffre de source externe",""
"MK","Indicateurs macro","630","Porto Rico","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","103445.5","X","Chiffre de source externe",""
"MK","Indicateurs macro","630","Porto Rico","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","30678.938578","X","Chiffre de source externe",""
"MK","Indicateurs macro","620","Portugal","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","220862.990767","X","Chiffre de source externe",""
"MK","Indicateurs macro","620","Portugal","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","21378.988083","X","Chiffre de source externe",""
"MK","Indicateurs macro","634","Qatar","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","161099.122215","X","Chiffre de source externe",""
"MK","Indicateurs macro","634","Qatar","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","59518.438242","X","Chiffre de source externe",""
"MK","Indicateurs macro","760","République arabe syrienne","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","17476.177955","X","Chiffre de source externe",""
"MK","Indicateurs macro","760","République arabe syrienne","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","909.049662","X","Chiffre de source externe",""
"MK","Indicateurs macro","140","République centrafricaine","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2072.349974","X","Chiffre de source externe",""
"MK","Indicateurs macro","140","République centrafricaine","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","432.324071","X","Chiffre de source externe",""
"MK","Indicateurs macro","410","République de Corée","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1710196.70631","X","Chiffre de source externe",""
"MK","Indicateurs macro","410","République de Corée","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","33216.558312","X","Chiffre de source externe",""
"MK","Indicateurs macro","498","République de Moldova","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","9514.404073","X","Chiffre de source externe",""
"MK","Indicateurs macro","498","République de Moldova","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2979.305314","X","Chiffre de source externe",""
"MK","Indicateurs macro","180","République démocratique du Congo","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","37642.464497","X","Chiffre de source externe",""
"MK","Indicateurs macro","180","République démocratique du Congo","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","432.257645","X","Chiffre de source externe",""
"MK","Indicateurs macro","418","République démocratique populaire lao","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","17064.939423","X","Chiffre de source externe",""
"MK","Indicateurs macro","418","République démocratique populaire lao","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2431.544883","X","Chiffre de source externe",""
"MK","Indicateurs macro","214","République dominicaine","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","79998.045976","X","Chiffre de source externe",""
"MK","Indicateurs macro","214","République dominicaine","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","7499.692831","X","Chiffre de source externe",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","17364.724931","X","Chiffre de source externe",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","672.589704","X","Chiffre de source externe",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","54727.208191","X","Chiffre de source externe",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","983.366869","X","Chiffre de source externe",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","210147.403141","X","Chiffre de source externe",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","10673.122956","X","Chiffre de source externe",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2680237.447689","X","Chiffre de source externe",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","40392.718189","X","Chiffre de source externe",""
"MK","Indicateurs macro","646","Rwanda","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","9252.552277","X","Chiffre de source externe",""
"MK","Indicateurs macro","646","Rwanda","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","758.277856","X","Chiffre de source externe",""
"MK","Indicateurs macro","662","Sainte-Lucie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1998.503704","X","Chiffre de source externe",""
"MK","Indicateurs macro","662","Sainte-Lucie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","11333.112382","X","Chiffre de source externe",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1056.977778","X","Chiffre de source externe",""
